;ANALISIS HARGA SATUAN PEKERJAAN (AHSP) BIDANG CIPTA KARYA;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;HARGA SATUAN PEKERJAAN PERSIAPAN;;;;;;;;;
;(K3) Pembuatan 1 m2 pagar sementara dari kayu tinggi 2 meter;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
PT6;F;Harga Satuan Pekerjaan (D+E);;;;;Rp127.671,53;6;;
;;;;;;;;;;
;Pengerjaan stripping 1 m2 tanah tebing setinggi 1 meter;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,05;Rp93.000;Rp4.650,00;;;
;;Mandor;L.04;OH;0,005;Rp111.000;Rp555,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp5.205,00;;;
;B;BAHAN;;;;;;;;
;;;;JUMLAH HARGA BAHAN;;;;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp5.205,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp494,48;;;
PT7;F;Harga Satuan Pekerjaan (D+E);;;;;Rp5.699,48;7;;
;;;;;;;;;;
;(K3) Pembuangan  1 m3 tanah sejauh 30 meter;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,33;Rp93.000;Rp30.690,00;;;
;;Mandor;L.04;OH;0,01;Rp111.000;Rp1.110,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp31.800,00;;;
;B;BAHAN;;;;;;;;
;;;;JUMLAH HARGA BAHAN;;;;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp31.800,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp3.021,00;;;
PT8;F;Harga Satuan Pekerjaan (D+E);;;;;Rp34.821,00;8;;
;;;;;;;;;;
;"Pengurugan kembali 1 m3 galian tanah (1/3 Galian;-Tanah  Biasa Sedalam 1 M)";;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,25;Rp93.000;Rp23.250,00;;;
;;Mandor;L.04;OH;0,025;Rp111.000;Rp2.775,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp26.025,00;;;
;B;BAHAN;;;;;;;;
;;;;JUMLAH HARGA BAHAN;;;;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp26.025,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp2.472,38;;;
PT9;F;Harga Satuan Pekerjaan (D+E);;;;;Rp28.497,38;9;;
;;;;;;;;;;
;(K3) Pemadatan tanah 1 m3 tanah ( per 20 cm);;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,5;Rp93.000;Rp46.500,00;;;
;;Mandor;L.04;OH;0,05;Rp111.000;Rp5.550,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp52.050,00;;;
;B;BAHAN;;;;;;;;
;;;;JUMLAH HARGA BAHAN;;;;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp52.050,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp4.944,75;;;
PT10;F;Harga Satuan Pekerjaan (D+E);;;;;Rp56.994,75;10;;
;;;;;;;;;;
;Pengurugan 1 m3 dengan pasir urug;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,3;Rp93.000;Rp27.900,00;;;
;;Mandor;L.04;OH;0,01;Rp111.000;Rp1.110,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp29.010,00;;;
;B;BAHAN;;;;;;;;
;;Pasir urug;M.52; m3 ;1,2;Rp100.300;Rp120.360,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp120.360,00;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp149.370,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp14.190,15;;;
PT11;F;Harga Satuan Pekerjaan (D+E);;;;;Rp163.560,15;11;;
;;;;;;;;;;
;Pemasangan 1 m3 lapisan pudel campuran 1KP:3PP:7TL;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,8;Rp93.000;Rp74.400,00;;;
;;Tukang;L.02;OH;0,4;Rp98.000;Rp39.200,00;;;
;;Kepala Tukang;L.03;OH;0,04;Rp106.000;Rp4.240,00;;;
;;Mandor;L.04;OH;0,08;Rp111.000;Rp8.880,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp126.720,00;;;
;B;BAHAN;;;;;;;;
;;Kapur;M.43; m3 ;0,135;Rp111.800;Rp15.093,00;;;
;;Pasir Pasang;M.48; m3 ;0,4;Rp131.100;Rp52.440,00;;;
;;Tanah Liat;M.57; m3 ;0,948;Rp109.900;Rp104.185,20;;;
;;;;JUMLAH HARGA BAHAN;;;Rp171.718,20;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp298.438,20;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp28.351,63;;;
PT12;F;Harga Satuan Pekerjaan (D+E);;;;;Rp326.789,83;12;;
;;;;;;;;;;
;Pemasangan 1 m2 lapisan ijuk tebal 10 cm untuk bidang resapan;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,15;Rp93.000;Rp13.950,00;;;
;;Mandor;L.04;OH;0,015;Rp111.000;Rp1.665,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp15.615,00;;;
;B;BAHAN;;;;;;;;
;;Ijuk;M.497; m3 ;6;Rp40.400;Rp242.400,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp242.400,00;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp258.015,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp24.511,43;;;
PT13;F;Harga Satuan Pekerjaan (D+E);;;;;Rp282.526,43;13;;
;;;;;;;;;;
;Pengurugan 1 m3 sirtu padat;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,25;Rp93.000;Rp23.250,00;;;
;;Mandor;L.04;OH;0,025;Rp111.000;Rp2.775,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp26.025,00;;;
;B;BAHAN;;;;;;;;
;;Sirtu;M.55; m3 ;1,2;Rp138.500;Rp166.200,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp166.200,00;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp192.225,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp18.261,38;;;
PT14;F;Harga Satuan Pekerjaan (D+E);;;;;Rp210.486,38;14;;
;;;;;;;;;;
;HARGA SATUAN PEKERJAAN PONDASI;;;;;;;;;
;Pemasangan 1 m3 pondasi batu belah campuran 1SP : 3PP;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;1,5;Rp93.000;Rp139.500,00;;;
;;Tukang Batu;L.02;OH;0,75;Rp98.000;Rp73.500,00;;;
;;Kepala Tukang;L.03;OH;0,075;Rp106.000;Rp7.950,00;;;
;;Mandor;L.04;OH;0,075;Rp111.000;Rp8.325,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp229.275,00;;;
;B;BAHAN;;;;;;;;
;;Batu belah;M.453; M3 ;1,2;Rp213.000;Rp255.600,00;;;
;;Semen portland;M.11; Kg ;202;Rp1.250;Rp252.500,00;;;
;;Pasir Pasang;M.48; m3 ;0,485;Rp131.100;Rp63.583,50;;;
;;;;JUMLAH HARGA BAHAN;;;Rp571.683,50;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp800.958,50;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp76.091,06;;;
PD1;F;Harga Satuan Pekerjaan (D+E);;;;;Rp877.049,56;1;;
;;;;;;;;;;
;Pemasangan 1 m3 pondasi batu belah campuran 1SP : 4PP;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;1,5;Rp93.000;Rp139.500,00;;;
;;Tukang Batu;L.02;OH;0,75;Rp98.000;Rp73.500,00;;;
;;Kepala Tukang;L.03;OH;0,075;Rp106.000;Rp7.950,00;;;
;;Mandor;L.04;OH;0,075;Rp111.000;Rp8.325,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp229.275,00;;;
;B;BAHAN;;;;;;;;
;;Batu belah;M.453; M3 ;1,2;Rp213.000;Rp255.600,00;;;
;;Semen portland;M.11; Kg ;163;Rp1.250;Rp203.750,00;;;
;;Pasir Pasang;M.48; m3 ;0,52;Rp131.100;Rp68.172,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp527.522,00;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp756.797,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp71.895,72;;;
PD2;F;Harga Satuan Pekerjaan (D+E);;;;;Rp828.692,72;2;;
;;;;;;;;;;
;Pemasangan 1 m3 pondasi batu belah campuran 1SP : 5PP;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;1,5;Rp93.000;Rp139.500,00;;;
;;Tukang Batu;L.02;OH;0,75;Rp98.000;Rp73.500,00;;;
;;Kepala Tukang;L.03;OH;0,075;Rp106.000;Rp7.950,00;;;
;;Mandor;L.04;OH;0,075;Rp111.000;Rp8.325,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp229.275,00;;;
;B;BAHAN;;;;;;;;
;;Batu belah;M.453; M3 ;1,2;Rp213.000;Rp255.600,00;;;
;;Semen portland;M.11; Kg ;136;Rp1.250;Rp170.000,00;;;
;;Pasir Pasang;M.48; m3 ;0,544;Rp131.100;Rp71.318,40;;;
;;;;JUMLAH HARGA BAHAN;;;Rp496.918,40;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp726.193,40;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp68.988,37;;;
PD3;F;Harga Satuan Pekerjaan (D+E);;;;;Rp795.181,77;3;;
;;;;;;;;;;
;Pemasangan 1 m3 pondasi batu belah campuran 1SP : 6PP;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;1,5;Rp93.000;Rp139.500,00;;;
;;Tukang Batu;L.02;OH;0,75;Rp98.000;Rp73.500,00;;;
;;Kepala Tukang;L.03;OH;0,075;Rp106.000;Rp7.950,00;;;
;;Mandor;L.04;OH;0,075;Rp111.000;Rp8.325,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp229.275,00;;;
;B;BAHAN;;;;;;;;
;;Batu belah;M.453; M3 ;1,2;Rp213.000;Rp255.600,00;;;
;;Semen portland;M.11; Kg ;117;Rp1.250;Rp146.250,00;;;
;;Pasir Pasang;M.48; m3 ;0,561;Rp131.100;Rp73.547,10;;;
;;;;JUMLAH HARGA BAHAN;;;Rp475.397,10;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp704.672,10;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp66.943,85;;;
PD4;F;Harga Satuan Pekerjaan (D+E);;;;;Rp771.615,95;4;;
;;;;;;;;;;
;Pemasangan 1 m3 pondasi batu belah campuran 1SP : 8PP;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;1,5;Rp93.000;Rp139.500,00;;;
;;Tukang Batu;L.02;OH;0,75;Rp98.000;Rp73.500,00;;;
;;Kepala Tukang;L.03;OH;0,075;Rp106.000;Rp7.950,00;;;
;;Mandor;L.04;OH;0,075;Rp111.000;Rp8.325,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp229.275,00;;;
;B;BAHAN;;;;;;;;
;;Batu belah;M.453; M3 ;1,2;Rp213.000;Rp255.600,00;;;
;;Semen portland;M.11; Kg ;91;Rp1.250;Rp113.750,00;;;
;;Pasir Pasang;M.48; m3 ;0,584;Rp131.100;Rp76.562,40;;;
;;;;JUMLAH HARGA BAHAN;;;Rp445.912,40;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp675.187,40;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp64.142,80;;;
PD5;F;Harga Satuan Pekerjaan (D+E);;;;;Rp739.330,20;5;;
;;;;;;;;;;
;Pemasangan 1 m3 pondasi batu belah campuran 1SP : 1KP : 2PP;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;1,5;Rp93.000;Rp139.500,00;;;
;;Tukang Batu;L.02;OH;0,75;Rp98.000;Rp73.500,00;;;
;;Kepala Tukang;L.03;OH;0,075;Rp106.000;Rp7.950,00;;;
;;Mandor;L.04;OH;0,075;Rp111.000;Rp8.325,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp229.275,00;;;
;B;BAHAN;;;;;;;;
;;Batu belah;M.453; M3 ;1,2;Rp213.000;Rp255.600,00;;;
;;Kapur;M.43; m3 ;0,17;Rp111.800;Rp19.006,00;;;
;;Semen portland;M.11; Kg ;170;Rp1.250;Rp212.500,00;;;
;;Pasir Pasang;M.48; m3 ;0,34;Rp131.100;Rp44.574,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp531.680,00;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp760.955,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp72.290,73;;;
PD6;F;Harga Satuan Pekerjaan (D+E);;;;;Rp833.245,73;6;;
;;;;;;;;;;
;Pemasangan 1 m3 pondasi batu belah campuran 1 SP : 3 KP : 10 PP;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;1,5;Rp93.000;Rp139.500,00;;;
;;Tukang Batu;L.02;OH;0,75;Rp98.000;Rp73.500,00;;;
;;Kepala Tukang;L.03;OH;0,075;Rp106.000;Rp7.950,00;;;
;;Mandor;L.04;OH;0,075;Rp111.000;Rp8.325,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp229.275,00;;;
;B;BAHAN;;;;;;;;
;;Batu belah;M.453; M3 ;1,2;Rp213.000;Rp255.600,00;;;
;;Semen portland;M.11; Kg ;61;Rp1.250;Rp76.250,00;;;
;;Kapur;M.43; m3 ;0,147;Rp111.800;Rp16.434,60;;;
;;Pasir Pasang;M.48; m3 ;0,492;Rp131.100;Rp64.501,20;;;
;;;;JUMLAH HARGA BAHAN;;;Rp412.785,80;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp642.060,80;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp60.995,78;;;
PD7;F;Harga Satuan Pekerjaan (D+E);;;;;Rp703.056,58;7;;
;;;;;;;;;;
;Pemasangan 1 m3 pondasi batu belah campuran ¼ SP : 1 KP : 4PP;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;1,5;Rp93.000;Rp139.500,00;;;
;;Tukang Batu;L.02;OH;0,75;Rp98.000;Rp73.500,00;;;
;;Kepala Tukang;L.03;OH;0,075;Rp106.000;Rp7.950,00;;;
;;Mandor;L.04;OH;0,075;Rp111.000;Rp8.325,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp229.275,00;;;
;B;BAHAN;;;;;;;;
;;Batu belah;M.453; M3 ;1,2;Rp213.000;Rp255.600,00;;;
;;Semen portland;M.11; Kg ;41;Rp1.250;Rp51.250,00;;;
;;Kapur;M.43; m3 ;0,131;Rp111.800;Rp14.645,80;;;
;;Pasir Pasang;M.48; m3 ;0,523;Rp131.100;Rp68.565,30;;;
;;;;JUMLAH HARGA BAHAN;;;Rp390.061,10;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp619.336,10;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp58.836,93;;;
PD8;F;Harga Satuan Pekerjaan (D+E);;;;;Rp678.173,03;8;;
;;;;;;;;;;
;Pemasangan 1 m3 batu kosong (anstamping);;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,78;Rp93.000;Rp72.540,00;;;
;;Tukang Batu;L.02;OH;0,39;Rp98.000;Rp38.220,00;;;
;;Kepala Tukang;L.03;OH;0,039;Rp106.000;Rp4.134,00;;;
;;Mandor;L.04;OH;0,039;Rp111.000;Rp4.329,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp119.223,00;;;
;B;BAHAN;;;;;;;;
;;Batu belah;M.453; M3 ;1,2;Rp213.000;Rp255.600,00;;;
;;Pasir urug;M.52; m3 ;0,432;Rp100.300;Rp43.329,60;;;
;;;;JUMLAH HARGA BAHAN;;;Rp298.929,60;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp418.152,60;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp39.724,50;;;
PD9;F;Harga Satuan Pekerjaan (D+E);;;;;Rp457.877,10;9;;
;;;;;;;;;;
;(K3) Pemasangan 1 m3 pondasi siklop, 60% beton campuran 1SP : 2 PB : 3 Kr dan 40% batu;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;3,4;Rp93.000;Rp316.200,00;;;
;;Tukang Batu;L.02;OH;0,85;Rp98.000;Rp83.300,00;;;
;;Kepala Tukang;L.03;OH;0,085;Rp106.000;Rp9.010,00;;;
;;Mandor;L.04;OH;0,17;Rp111.000;Rp18.870,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp427.380,00;;;
;B;BAHAN;;;;;;;;
;;Batu belah;M.453; M3 ;0,48;Rp213.000;Rp102.240,00;;;
;;Semen portland;M.11; Kg ;194;Rp1.250;Rp242.500,00;;;
;;Pasir Beton;M.46; m3 ;0,312;Rp103.800;Rp32.385,60;;;
;;Kerikil;M.44; m3 ;0,468;Rp222.500;Rp104.130,00;;;
;;Besi beton (polos/ulir);M.42; Kg ;126;Rp10.000;Rp1.260.000,00;;;
;;Kawat beton;M.194; Kg ;1,8;Rp15.000;Rp27.000,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp1.768.255,60;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp2.195.635,60;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp208.585,38;;;
PD10;F;Harga Satuan Pekerjaan (D+E);;;;;Rp2.404.220,98;10;;
;;;;;;;;;;
;Pemasangan 1 m3 pondasi sumuran, diameter 100 cm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;2,4;Rp93.000;Rp223.200,00;;;
;;Tukang Batu;L.02;OH;0,8;Rp98.000;Rp78.400,00;;;
;;Kepala Tukang;L.03;OH;0,08;Rp106.000;Rp8.480,00;;;
;;Mandor;L.04;OH;0,119;Rp111.000;Rp13.209,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp323.289,00;;;
;B;BAHAN;;;;;;;;
;;Batu belah;M.453; M3 ;0,45;Rp213.000;Rp95.850,00;;;
;;Semen portland;M.11; Kg ;194;Rp1.250;Rp242.500,00;;;
;;Pasir Beton;M.46; m3 ;0,312;Rp103.800;Rp32.385,60;;;
;;Kerikil;M.44; m3 ;0,468;Rp222.500;Rp104.130,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp474.865,60;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp798.154,60;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp75.824,69;;;
PD11;F;Harga Satuan Pekerjaan (D+E);;;;;Rp873.979,29;11;;
;;;;;;;;;;
;HARGA SATUAN PEKERJAAN BETON;;;;;;;;;
;Membuat 1 m3 beton mutu f’c = 7,4 MPa (K 100);;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;1,65;Rp93.000;Rp153.450,00;;;
;;Tukang Batu;L.02;OH;0,275;Rp98.000;Rp26.950,00;;;
;;Kepala Tukang;L.03;OH;0,028;Rp106.000;Rp2.968,00;;;
;;Mandor;L.04;OH;0,083;Rp111.000;Rp9.213,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp192.581,00;;;
;B;BAHAN;;;;;;;;
;;Semen portland;M.11; Kg ;247;Rp1.250;Rp308.750,00;;;
;;Pasir Beton;M.47; Kg ;869;Rp150;Rp130.350,00;;;
;;Kerikil (Maks 30 mm);M.45; Kg ;999;Rp150;Rp149.850,00;;;
;;Air;M.02; m3 ;215;Rp1;Rp215,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp589.165,00;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp781.746,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp74.265,87;;;
PB1;F;Harga Satuan Pekerjaan (D+E);;;;;Rp856.011,87;1;;
;;;;;;;;;;
;Membuat 1 m3 beton mutu f’= 9,8 MPa (K 125);;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;1,65;Rp93.000;Rp153.450,00;;;
;;Tukang Batu;L.02;OH;0,275;Rp98.000;Rp26.950,00;;;
;;Kepala Tukang;L.03;OH;0,028;Rp106.000;Rp2.968,00;;;
;;Mandor;L.04;OH;0,083;Rp111.000;Rp9.213,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp192.581,00;;;
;B;BAHAN;;;;;;;;
;;Semen portland;M.11; Kg ;276;Rp1.250;Rp345.000,00;;;
;;Pasir Beton;M.47; Kg ;828;Rp150;Rp124.200,00;;;
;;Kerikil (Maks 30 mm);M.45; Kg ;1012;Rp150;Rp151.800,00;;;
;;Air;M.02; m3 ;215;Rp1;Rp215,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp621.215,00;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp813.796,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp77.310,62;;;
PB2;F;Harga Satuan Pekerjaan (D+E);;;;;Rp891.106,62;2;;
;;;;;;;;;;
;Membuat 1 m3 beton mutu f’= 12,2 MPa (K 150);;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;1,65;Rp93.000;Rp153.450,00;;;
;;Tukang Batu;L.02;OH;0,275;Rp98.000;Rp26.950,00;;;
;;Kepala Tukang;L.03;OH;0,028;Rp106.000;Rp2.968,00;;;
;;Mandor;L.04;OH;0,083;Rp111.000;Rp9.213,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp192.581,00;;;
;B;BAHAN;;;;;;;;
;;Semen portland;M.11; Kg ;299;Rp1.250;Rp373.750,00;;;
;;Pasir Beton;M.47; Kg ;799;Rp150;Rp119.850,00;;;
;;Kerikil (Maks 30 mm);M.45; Kg ;1017;Rp150;Rp152.550,00;;;
;;Air;M.02; m3 ;215;Rp1;Rp215,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp646.365,00;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp838.946,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp79.699,87;;;
PB3;F;Harga Satuan Pekerjaan (D+E);;;;;Rp918.645,87;3;;
;;;;;;;;;;
;Membuat 1 m3 lantai kerja beton mutu f’c = 7,4 MPa (K 100), slump (3-6) cm, w/c = 087;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;1,2;Rp93.000;Rp111.600,00;;;
;;Tukang Batu;L.02;OH;0,2;Rp98.000;Rp19.600,00;;;
;;Kepala Tukang;L.03;OH;0,02;Rp106.000;Rp2.120,00;;;
;;Mandor;L.04;OH;0,06;Rp111.000;Rp6.660,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp139.980,00;;;
;B;BAHAN;;;;;;;;
;;Semen portland;M.11; Kg ;230;Rp1.250;Rp287.500,00;;;
;;Pasir Beton;M.47; Kg ;893;Rp150;Rp133.950,00;;;
;;Kerikil (Maks 30 mm);M.45; Kg ;1027;Rp150;Rp154.050,00;;;
;;Air;M.02; m3 ;200;Rp1;Rp200,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp575.700,00;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp715.680,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp67.989,60;;;
PB4;F;Harga Satuan Pekerjaan (D+E);;;;;Rp783.669,60;4;;
;;;;;;;;;;
;Membuat 1 m3 beton mutu f’ = 14,5 MPa (K 175), slump (12 ±2) cm, w/c = 0,66;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
